OBJECTID,PointIndex,CrossM,Elevation,CS_HydroID
        25,        73,  1534.976,    68.896,        25
        25,        74,  1540.914,    71.070,        25
        25,        75,  1548.922,    72.881,        25
        25,        76,  1550.857,    73.630,        25
        25,        77,  1550.879,    73.640,        25
        26,         1,   562.000,    71.980,        26
        26,         2,   582.328,    69.656,        26
        26,         3,   586.569,    68.475,        26
        26,         4,   589.969,    67.419,        26
        26,         5,   594.845,    64.526,        26
        26,         6,   595.151,    64.353,        26
        26,         7,   605.123,    62.505,        26
        26,         8,   606.346,    62.259,        26
        26,         9,   613.312,    61.555,        26
        26,        10,   618.094,    61.190,        26
        26,        11,   640.279,    61.146,        26
        26,        12,   648.078,    61.184,        26
        26,        13,   671.845,    60.934,        26
        26,        14,   678.004,    60.925,        26
        26,        15,   684.272,    61.007,        26
        26,        16,   699.582,    61.036,        26
        26,        17,   726.379,    61.260,        26
        26,        18,   730.178,    61.332,        26
        26,        19,   760.824,    61.871,        26
        26,        20,   803.692,    62.658,        26
        26,        21,   824.156,    62.618,        26
        26,        22,   835.419,    63.182,        26
        26,        23,   864.443,    63.537,        26
        26,        24,   876.509,    63.624,        26
        26,        25,   882.080,    63.697,        26
        26,        26,   898.264,    63.409,        26
        26,        27,   900.382,    63.426,        26
        26,        28,   932.333,    63.573,        26
        26,        29,  1000.770,    63.962,        26
        26,        30,  1009.212,    64.003,        26
        26,        31,  1046.154,    63.718,        26
        26,        32,  1086.612,    63.354,        26
        26,        33,  1090.084,    63.397,        26
        26,        34,  1096.161,    63.505,        26
        26,        35,  1104.500,    63.481,        26
        26,        36,  1120.830,    63.292,        26
        26,        37,  1157.262,    63.061,        26
        26,        38,  1166.860,    62.963,        26
        26,        39,  1175.771,    62.824,        26
        26,        40,  1196.114,    62.659,        26
        26,        41,  1200.524,    62.604,        26
        26,        42,  1219.051,    62.474,        26
        26,        43,  1222.025,    62.396,        26
        26,        44,  1248.570,    61.747,        26
        26,        45,  1266.316,    61.558,        26
        26,        46,  1275.425,    61.507,        26
        26,        47,  1301.957,    61.140,        26
        26,        48,  1316.199,    60.990,        26
        26,        49,  1334.522,    61.136,        26
        26,        50,  1362.391,    60.348,        26
        26,        51,  1373.038,    60.090,        26
        26,        52,  1381.516,    59.726,        26
        26,        53,  1404.047,    58.588,        26
        26,        54,  1411.400,    58.234,        26
        26,        55,  1425.791,    56.679,        26
        26,        56,  1430.306,    56.467,        26
        26,        57,  1436.880,    56.121,        26
        26,        58,  1457.809,    57.593,        26
        26,        59,  1462.742,    57.989,        26
        26,        60,  1467.859,    58.112,        26
        26,        61,  1470.932,    58.261,        26
        26,        62,  1475.313,    58.289,        26
        26,        63,  1490.225,    58.490,        26
        26,        64,  1492.288,    58.831,        26
        26,        65,  1494.675,    59.271,        26
        26,        66,  1502.456,    60.604,        26
        26,        67,  1513.413,    64.700,        26
        26,        68,  1513.985,    65.368,        26
        26,        69,  1516.447,    68.215,        26
        26,        70,  1522.537,    68.535,        26
        26,        71,  1525.677,    68.747,        26
        26,        72,  1529.544,    69.195,        26
        26,        73,  1532.003,    69.638,        26
        26,        74,  1536.649,    71.471,        26
        26,        75,  1542.915,    73.381,        26
        26,        76,  1544.429,    73.999,        26
        26,        77,  1544.454,    74.010,        26
        27,         1,   557.000,    71.980,        27
        27,         2,   577.990,    69.600,        27
        27,         3,   585.880,    67.240,        27
        27,         4,   591.230,    63.930,        27
        27,         5,   602.790,    61.740,        27
        27,         6,   614.920,    60.820,        27
        27,         7,   645.880,    61.070,        27
        27,         8,   676.780,    60.780,        27
        27,         9,   726.730,    61.140,        27
        27,        10,   806.560,    62.670,        27
        27,        11,   827.690,    62.590,        27
        27,        12,   839.320,    63.230,        27
        27,        13,   887.500,    63.820,        27
        27,        14,   904.210,    63.440,        27
        27,        15,  1018.770,    64.180,        27
        27,        16,  1098.690,    63.560,        27
        27,        17,  1108.550,    63.720,        27
        27,        18,  1171.640,    63.280,        27
        27,        19,  1216.310,    62.770,        27
        27,        20,  1235.440,    62.670,        27
        27,        21,  1265.920,    61.850,        27
        27,        22,  1335.750,    61.060,        27
        27,        23,  1354.670,    61.240,        27
        27,        24,  1394.440,    59.990,        27
        27,        25,  1434.050,    57.900,        27
